sample_idx,beta_true,beta_mean,beta_std,beta_ci_low,beta_ci_high,beta_covered,gamma_true,gamma_mean,gamma_std,gamma_ci_low,gamma_ci_high,gamma_covered,r0_true,r0_mean,r0_std,r0_ci_low,r0_ci_high,r0_covered
72,0.74994856,0.7724981019496918,0.020300531172975898,0.7301394939422607,0.8106626197695732,True,0.7531621,0.7727179259061814,0.021412731597239085,0.7290119007229805,0.8107310011982918,True,0.99573326,0.9999939708709716,0.02185552042423528,0.9572881400585175,1.0450472116470337,True
237,0.8355161,0.8380003689527512,0.000201668231770594,0.8373631104826927,0.8381125926971436,False,0.83622026,0.8378977346420288,0.0002749934045081823,0.8373689502477646,0.8380217581987381,False,0.9991579,1.0001225624084473,0.00030069684936040117,0.9995574042201042,1.0006883949041367,False
255,0.49970886,0.6078584167957306,0.009882161644280915,0.5890132948756218,0.6278278291225433,False,0.5101666,0.607819916844368,0.009945811485750654,0.589348903298378,0.6280195921659469,False,0.97950137,1.0000819618701935,0.005840319764480974,0.9898755714297295,1.009962546825409,False
137,0.83306634,0.7810713846683502,0.019274996559294665,0.7399552330374718,0.8164563834667206,False,0.83667654,0.7812509961128234,0.020369443269987075,0.7389726355671883,0.8164205983281135,False,0.9956851,1.0000246614217758,0.020896584052036565,0.9585726633667946,1.0421544671058653,True
225,0.83001876,0.776093708872795,0.019901705661525226,0.7341900035738945,0.8131614565849304,False,0.83731353,0.776297768831253,0.021008462806405694,0.7330813929438591,0.8131773889064788,False,0.9912879,1.0000063047409058,0.021487955799683805,0.9575585216283798,1.044011440873146,True
194,0.5064156,0.6328172702789306,0.013118735675657377,0.6075890168547631,0.6605434134602547,False,0.5096545,0.6328819302320481,0.013413887848158933,0.6080488413572311,0.6601480275392533,False,0.9936449,0.9999645940065384,0.010666208559638606,0.9790538221597671,1.0207509785890578,True
193,0.5048103,0.5692550535202027,0.008973004485763492,0.551348266005516,0.5872446313500405,False,0.50514805,0.5692312741279602,0.0087091124106968,0.552385388314724,0.5859723553061486,False,0.99933136,1.0000668350458146,0.008028609482906917,0.9846530973911285,1.0155026942491532,True
367,0.5048029,0.5675407780408859,0.009279683185266034,0.5490525722503662,0.5860164865851402,False,0.50514317,0.5675237259864807,0.009016822929510832,0.5496449381113052,0.5844473123550415,False,0.99932635,1.000059178829193,0.008551156216728643,0.9835545226931572,1.0169288873672486,True
25,0.5038965,0.5668299405574798,0.009388579894649219,0.5480799749493599,0.5854687601327896,False,0.50617176,0.5668158785104752,0.009124556650650106,0.5486508056521415,0.5839332491159439,False,0.9955049,1.0000558149814607,0.008782991432002923,0.9830308958888054,1.0174541503190995,True
108,0.6541746,0.5701437945365906,0.008810237469446093,0.552827724814415,0.5879335880279541,False,0.6489666,0.5701179230213165,0.008544570967866129,0.5535482302308082,0.5864923551678658,False,1.008025,1.0000684821605683,0.007767661924698839,0.9850591287016869,1.0147044569253922,True
